Source,InformationFlow,Destination,SourceLayer,DestLayer
Connected Vehicle Roadside Equipment Developer,Develops,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Developer,Application Interface Specification,Transit Vehicle OBE Developer,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Developer,Application Interface Specification,Traveler Support Equipment Developer,Enterprise,Enterprise
Personal Information Device Developer,Develops,Personal Information Device,Enterprise,Enterprise
Personal Information Device Developer,Application Interface Specification,Transit Management Center Developer,Enterprise,Enterprise
Personal Information Device Developer,Application Interface Specification,Transit Vehicle OBE Developer,Enterprise,Enterprise
Transit Management Center Developer,Develops,Transit Management Center,Enterprise,Enterprise
Transit Management Center Developer,Application Interface Specification,Transit Vehicle OBE Developer,Enterprise,Enterprise
Transit Vehicle OBE Developer,Develops,Transit Vehicle OBE,Enterprise,Enterprise
Transit Vehicle OBE Developer,Application Interface Specification,Connected Vehicle Roadside Equipment Developer,Enterprise,Enterprise
Transit Vehicle OBE Developer,Application Interface Specification,Personal Information Device Developer,Enterprise,Enterprise
Traveler Support Equipment Developer,Develops,Traveler Support Equipment,Enterprise,Enterprise
Traveler Support Equipment Developer,Application Interface Specification,Connected Vehicle Roadside Equipment Developer,Enterprise,Enterprise
Traveler Support Equipment Developer,Application Interface Specification,Transit Management Center Developer,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Manager,Manages,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Personal Information Device Manager,Manages,Personal Information Device,Enterprise,Enterprise
Personal Information Device Manager,System Usage Agreement,Traveler,Enterprise,Enterprise
Transit Management Center Manager,Manages,Transit Management Center,Enterprise,Enterprise
Transit Vehicle OBE Manager,Manages,Transit Vehicle OBE,Enterprise,Enterprise
Transit Vehicle OBE Manager,System Usage Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Traveler Support Equipment Manager,Manages,Traveler Support Equipment,Enterprise,Enterprise
Traveler Support Equipment Manager,System Usage Agreement,Traveler,Enterprise,Enterprise
Basic Transit Vehicle Manager,Manages,Basic Transit Vehicle,Enterprise,Enterprise
Basic Transit Vehicle Manager,System Usage Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Connected Vehicle Roadside Equipment User,Uses,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Personal Information Device User,Uses,Personal Information Device,Enterprise,Enterprise
Transit Management Center User,Uses,Transit Management Center,Enterprise,Enterprise
Transit Vehicle OBE User,Uses,Transit Vehicle OBE,Enterprise,Enterprise
Traveler Support Equipment User,Uses,Traveler Support Equipment,Enterprise,Enterprise
Basic Transit Vehicle User,Uses,Basic Transit Vehicle,Enterprise,Enterprise
Transit Vehicle Operator,Operates,Transit Vehicle OBE,Enterprise,Enterprise
Transit Vehicle Operator,Operates,Basic Transit Vehicle,Enterprise,Enterprise
Basic Transit Vehicle Owner,Owns,Basic Transit Vehicle,Enterprise,Enterprise
Basic Transit Vehicle Owner,Application Usage Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Basic Transit Vehicle Owner,Vehicle Operating Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Basic Transit Vehicle Owner,Expectation of Data Provision,Transit Vehicle OBE Owner,Enterprise,Enterprise
Basic Transit Vehicle Owner,Acquisition Agreement,Basic Transit Vehicle Supplier,Enterprise,Enterprise
Basic Transit Vehicle Owner,System Maintenance Agreement,Basic Transit Vehicle Maintainer,Enterprise,Enterprise
Basic Transit Vehicle Owner,Maintenance Data Exchange Agreement,Transit Vehicle OBE Maintainer,Enterprise,Enterprise
Basic Transit Vehicle Owner,Installation Agreement,Basic Transit Vehicle Installer,Enterprise,Enterprise
Basic Transit Vehicle Owner,Verification Agreement,Basic Transit Vehicle Verifier,Enterprise,Enterprise
Basic Transit Vehicle Owner,Operations Agreement,Basic Transit Vehicle Manager,Enterprise,Enterprise
Basic Transit Vehicle Owner,Service Usage Agreement,Transit Vehicle OBE User,Enterprise,Enterprise
Transit Vehicle OBE Owner,Owns,Transit Vehicle OBE,Enterprise,Enterprise
Transit Vehicle OBE Owner,Application Usage Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Transit Vehicle OBE Owner,Vehicle Operating Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Transit Vehicle OBE Owner,Expectation of Data Provision,Basic Transit Vehicle Owner,Enterprise,Enterprise
Transit Vehicle OBE Owner,Acquisition Agreement,Transit Vehicle OBE Supplier,Enterprise,Enterprise
Transit Vehicle OBE Owner,Maintenance Data Exchange Agreement,Basic Transit Vehicle Maintainer,Enterprise,Enterprise
Transit Vehicle OBE Owner,System Maintenance Agreement,Transit Vehicle OBE Maintainer,Enterprise,Enterprise
Transit Vehicle OBE Owner,Installation Agreement,Transit Vehicle OBE Installer,Enterprise,Enterprise
Transit Vehicle OBE Owner,Verification Agreement,Transit Vehicle OBE Verifier,Enterprise,Enterprise
Transit Vehicle OBE Owner,Operations Agreement,Transit Vehicle OBE Manager,Enterprise,Enterprise
Transit Vehicle OBE Owner,Service Usage Agreement,Basic Transit Vehicle User,Enterprise,Enterprise
Transit Vehicle OBE Owner,Expectation of Data Provision,Vehicle Owner,Enterprise,Enterprise
Transit Vehicle OBE Owner,Maintenance Data Exchange Agreement,Vehicle Maintainer,Enterprise,Enterprise
Transit Vehicle OBE Owner,Service Usage Agreement,Vehicle User,Enterprise,Enterprise
Basic Transit Vehicle Supplier,Supplies,Basic Transit Vehicle,Enterprise,Enterprise
Basic Transit Vehicle Supplier,Warranty,Basic Transit Vehicle Owner,Enterprise,Enterprise
Transit Vehicle OBE Supplier,Supplies,Transit Vehicle OBE,Enterprise,Enterprise
Transit Vehicle OBE Supplier,Warranty,Transit Vehicle OBE Owner,Enterprise,Enterprise
Basic Transit Vehicle Maintainer,Maintains,Basic Transit Vehicle,Enterprise,Enterprise
Transit Vehicle OBE Maintainer,Maintains,Transit Vehicle OBE,Enterprise,Enterprise
Basic Transit Vehicle Installer,Installs,Basic Transit Vehicle,Enterprise,Enterprise
Transit Vehicle OBE Installer,Installs,Transit Vehicle OBE,Enterprise,Enterprise
Basic Transit Vehicle Verifier,Verifies,Basic Transit Vehicle,Enterprise,Enterprise
Transit Vehicle OBE Verifier,Verifies,Transit Vehicle OBE,Enterprise,Enterprise
Basic Transit Vehicle Developer,Develops,Basic Transit Vehicle,Enterprise,Enterprise
Basic Transit Vehicle Developer,Application Interface Specification,Transit Vehicle OBE Developer,Enterprise,Enterprise
Transit Vehicle OBE Developer,Develops,Transit Vehicle OBE,Enterprise,Enterprise
Transit Vehicle OBE Developer,Application Interface Specification,Basic Transit Vehicle Developer,Enterprise,Enterprise
Transit Vehicle OBE Developer,Application Interface Specification,Vehicle Developer,Enterprise,Enterprise
Transit Vehicle OBE Manager,Manages,Transit Vehicle OBE,Enterprise,Enterprise
Transit Vehicle OBE Manager,System Usage Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Basic Transit Vehicle Manager,Manages,Basic Transit Vehicle,Enterprise,Enterprise
Basic Transit Vehicle Manager,System Usage Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Transit Vehicle OBE User,Uses,Transit Vehicle OBE,Enterprise,Enterprise
Basic Transit Vehicle User,Uses,Basic Transit Vehicle,Enterprise,Enterprise
Vehicle Manager,Manages,Vehicle,Enterprise,Enterprise
Vehicle Developer,Application Interface Specification,Transit Vehicle OBE Developer,Enterprise,Enterprise
Vehicle Developer,Develops,Vehicle,Enterprise,Enterprise
Vehicle Owner,Application Usage Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Vehicle Owner,Vehicle Operating Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Vehicle Owner,Expectation of Data Provision,Transit Vehicle OBE Owner,Enterprise,Enterprise
Vehicle Owner,Maintenance Data Exchange Agreement,Transit Vehicle OBE Maintainer,Enterprise,Enterprise
Vehicle Owner,Service Usage Agreement,Transit Vehicle OBE User,Enterprise,Enterprise
Vehicle Owner,Owns,Vehicle,Enterprise,Enterprise
Vehicle Owner,Operations Agreement,Vehicle Manager,Enterprise,Enterprise
Vehicle Owner,System Maintenance Agreement,Vehicle Maintainer,Enterprise,Enterprise
Vehicle Owner,Installation Agreement,Vehicle Installer,Enterprise,Enterprise
Vehicle Owner,Verification Agreement,Vehicle Verifier,Enterprise,Enterprise
Vehicle Owner,Acquisition Agreement,Vehicle Supplier,Enterprise,Enterprise
Vehicle Maintainer,Maintains,Vehicle,Enterprise,Enterprise
Vehicle Installer,Installs,Vehicle,Enterprise,Enterprise
Vehicle Verifier,Verifies,Vehicle,Enterprise,Enterprise
Vehicle Supplier,Supplies,Vehicle,Enterprise,Enterprise
Vehicle Supplier,Warranty,Vehicle Owner,Enterprise,Enterprise
Vehicle User,Uses,Vehicle,Enterprise,Enterprise
Driver,Operates,Basic Vehicle,Enterprise,Enterprise
Driver,Operates,Vehicle,Enterprise,Enterprise
Transit Vehicle Operator,Operates,Transit Vehicle OBE,Enterprise,Enterprise
Transit Vehicle Operator,Operates,Basic Transit Vehicle,Enterprise,Enterprise
Traveler,Operates,Personal Information Device,Enterprise,Enterprise
Basic Transit Vehicle Owner,Owns,Basic Transit Vehicle,Enterprise,Enterprise
Basic Transit Vehicle Owner,Application Usage Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Basic Transit Vehicle Owner,Vehicle Operating Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Basic Transit Vehicle Owner,Expectation of Data Provision,Transit Vehicle OBE Owner,Enterprise,Enterprise
Basic Transit Vehicle Owner,Acquisition Agreement,Basic Transit Vehicle Supplier,Enterprise,Enterprise
Basic Transit Vehicle Owner,System Maintenance Agreement,Basic Transit Vehicle Maintainer,Enterprise,Enterprise
Basic Transit Vehicle Owner,Maintenance Data Exchange Agreement,Transit Vehicle OBE Maintainer,Enterprise,Enterprise
Basic Transit Vehicle Owner,Installation Agreement,Basic Transit Vehicle Installer,Enterprise,Enterprise
Basic Transit Vehicle Owner,Verification Agreement,Basic Transit Vehicle Verifier,Enterprise,Enterprise
Basic Transit Vehicle Owner,Operations Agreement,Basic Transit Vehicle Manager,Enterprise,Enterprise
Basic Transit Vehicle Owner,Service Usage Agreement,Transit Vehicle OBE User,Enterprise,Enterprise
Basic Vehicle Owner,Owns,Basic Vehicle,Enterprise,Enterprise
Basic Vehicle Owner,Application Usage Agreement,Driver,Enterprise,Enterprise
Basic Vehicle Owner,Vehicle Operating Agreement,Driver,Enterprise,Enterprise
Basic Vehicle Owner,Acquisition Agreement,Basic Vehicle Supplier,Enterprise,Enterprise
Basic Vehicle Owner,System Maintenance Agreement,Basic Vehicle Maintainer,Enterprise,Enterprise
Basic Vehicle Owner,Installation Agreement,Basic Vehicle Installer,Enterprise,Enterprise
Basic Vehicle Owner,Verification Agreement,Basic Vehicle Verifier,Enterprise,Enterprise
Basic Vehicle Owner,Operations Agreement,Basic Vehicle Manager,Enterprise,Enterprise
Basic Vehicle Owner,Expectation of Data Provision,Vehicle Owner,Enterprise,Enterprise
Basic Vehicle Owner,Maintenance Data Exchange Agreement,Vehicle Maintainer,Enterprise,Enterprise
Basic Vehicle Owner,Service Usage Agreement,Vehicle User,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Owns,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Application Usage Agreement,Driver,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Information Exchange and Action Agreement,ITS Roadway Equipment Owner,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Acquisition Agreement,Connected Vehicle Roadside Equipment Supplier,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,System Maintenance Agreement,Connected Vehicle Roadside Equipment Maintainer,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Maintenance Data Exchange Agreement,ITS Roadway Equipment Maintainer,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Installation Agreement,Connected Vehicle Roadside Equipment Installer,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Verification Agreement,Connected Vehicle Roadside Equipment Verifier,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Operations Agreement,Connected Vehicle Roadside Equipment Manager,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Service Usage Agreement,ITS Roadway Equipment User,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Information Exchange and Action Agreement,Vehicle Owner,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Maintenance Data Exchange Agreement,Vehicle Maintainer,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Service Usage Agreement,Vehicle User,Enterprise,Enterprise
ITS Roadway Equipment Owner,Owns,ITS Roadway Equipment,Enterprise,Enterprise
ITS Roadway Equipment Owner,Information Exchange and Action Agreement,Connected Vehicle Roadside Equipment Owner,Enterprise,Enterprise
ITS Roadway Equipment Owner,Acquisition Agreement,ITS Roadway Equipment Supplier,Enterprise,Enterprise
ITS Roadway Equipment Owner,Maintenance Data Exchange Agreement,Connected Vehicle Roadside Equipment Maintainer,Enterprise,Enterprise
ITS Roadway Equipment Owner,System Maintenance Agreement,ITS Roadway Equipment Maintainer,Enterprise,Enterprise
ITS Roadway Equipment Owner,Installation Agreement,ITS Roadway Equipment Installer,Enterprise,Enterprise
ITS Roadway Equipment Owner,Verification Agreement,ITS Roadway Equipment Verifier,Enterprise,Enterprise
ITS Roadway Equipment Owner,Operations Agreement,ITS Roadway Equipment Manager,Enterprise,Enterprise
ITS Roadway Equipment Owner,Service Usage Agreement,Connected Vehicle Roadside Equipment User,Enterprise,Enterprise
Personal Information Device Owner,Owns,Personal Information Device,Enterprise,Enterprise
Personal Information Device Owner,Application Usage Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Personal Information Device Owner,Information Provision and Action Agreement,Transit Vehicle OBE Owner,Enterprise,Enterprise
Personal Information Device Owner,Acquisition Agreement,Personal Information Device Supplier,Enterprise,Enterprise
Personal Information Device Owner,System Maintenance Agreement,Personal Information Device Maintainer,Enterprise,Enterprise
Personal Information Device Owner,Maintenance Data Exchange Agreement,Transit Vehicle OBE Maintainer,Enterprise,Enterprise
Personal Information Device Owner,Installation Agreement,Personal Information Device Installer,Enterprise,Enterprise
Personal Information Device Owner,Verification Agreement,Personal Information Device Verifier,Enterprise,Enterprise
Personal Information Device Owner,Operations Agreement,Personal Information Device Manager,Enterprise,Enterprise
Personal Information Device Owner,Service Usage Agreement,Transit Vehicle OBE User,Enterprise,Enterprise
Transit Management Center Owner,Owns,Transit Management Center,Enterprise,Enterprise
Transit Management Center Owner,Application Usage Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Transit Management Center Owner,Information Provision Agreement,Transit Vehicle OBE Owner,Enterprise,Enterprise
Transit Management Center Owner,Acquisition Agreement,Transit Management Center Supplier,Enterprise,Enterprise
Transit Management Center Owner,System Maintenance Agreement,Transit Management Center Maintainer,Enterprise,Enterprise
Transit Management Center Owner,Maintenance Data Exchange Agreement,Transit Vehicle OBE Maintainer,Enterprise,Enterprise
Transit Management Center Owner,Installation Agreement,Transit Management Center Installer,Enterprise,Enterprise
Transit Management Center Owner,Verification Agreement,Transit Management Center Verifier,Enterprise,Enterprise
Transit Management Center Owner,Operations Agreement,Transit Management Center Manager,Enterprise,Enterprise
Transit Management Center Owner,Service Usage Agreement,Transit Vehicle OBE User,Enterprise,Enterprise
Transit Vehicle OBE Owner,Owns,Transit Vehicle OBE,Enterprise,Enterprise
Transit Vehicle OBE Owner,Application Usage Agreement,Driver,Enterprise,Enterprise
Transit Vehicle OBE Owner,Vehicle Operating Agreement,Driver,Enterprise,Enterprise
Transit Vehicle OBE Owner,Application Usage Agreement,Traveler,Enterprise,Enterprise
Transit Vehicle OBE Owner,Vehicle Operating Agreement,Traveler,Enterprise,Enterprise
Transit Vehicle OBE Owner,Expectation of Data Provision,Connected Vehicle Roadside Equipment Owner,Enterprise,Enterprise
Transit Vehicle OBE Owner,Expectation of Data Provision,Personal Information Device Owner,Enterprise,Enterprise
Transit Vehicle OBE Owner,Acquisition Agreement,Transit Vehicle OBE Supplier,Enterprise,Enterprise
Transit Vehicle OBE Owner,Maintenance Data Exchange Agreement,Connected Vehicle Roadside Equipment Maintainer,Enterprise,Enterprise
Transit Vehicle OBE Owner,Maintenance Data Exchange Agreement,Personal Information Device Maintainer,Enterprise,Enterprise
Transit Vehicle OBE Owner,System Maintenance Agreement,Transit Vehicle OBE Maintainer,Enterprise,Enterprise
Transit Vehicle OBE Owner,Installation Agreement,Transit Vehicle OBE Installer,Enterprise,Enterprise
Transit Vehicle OBE Owner,Verification Agreement,Transit Vehicle OBE Verifier,Enterprise,Enterprise
Transit Vehicle OBE Owner,Operations Agreement,Transit Vehicle OBE Manager,Enterprise,Enterprise
Transit Vehicle OBE Owner,Service Usage Agreement,Connected Vehicle Roadside Equipment User,Enterprise,Enterprise
Transit Vehicle OBE Owner,Service Usage Agreement,Personal Information Device User,Enterprise,Enterprise
Transit Vehicle OBE Owner,Expectation of Data Provision,Vehicle Owner,Enterprise,Enterprise
Transit Vehicle OBE Owner,Maintenance Data Exchange Agreement,Vehicle Maintainer,Enterprise,Enterprise
Transit Vehicle OBE Owner,Service Usage Agreement,Vehicle User,Enterprise,Enterprise
Basic Transit Vehicle Supplier,Supplies,Basic Transit Vehicle,Enterprise,Enterprise
Basic Transit Vehicle Supplier,Warranty,Basic Transit Vehicle Owner,Enterprise,Enterprise
Basic Vehicle Supplier,Supplies,Basic Vehicle,Enterprise,Enterprise
Basic Vehicle Supplier,Warranty,Basic Vehicle Owner,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Supplier,Supplies,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Supplier,Warranty,Connected Vehicle Roadside Equipment Owner,Enterprise,Enterprise
ITS Roadway Equipment Supplier,Supplies,ITS Roadway Equipment,Enterprise,Enterprise
ITS Roadway Equipment Supplier,Warranty,ITS Roadway Equipment Owner,Enterprise,Enterprise
Personal Information Device Supplier,Supplies,Personal Information Device,Enterprise,Enterprise
Personal Information Device Supplier,Warranty,Personal Information Device Owner,Enterprise,Enterprise
Transit Management Center Supplier,Supplies,Transit Management Center,Enterprise,Enterprise
Transit Management Center Supplier,Warranty,Transit Management Center Owner,Enterprise,Enterprise
Transit Vehicle OBE Supplier,Supplies,Transit Vehicle OBE,Enterprise,Enterprise
Transit Vehicle OBE Supplier,Warranty,Transit Vehicle OBE Owner,Enterprise,Enterprise
Basic Transit Vehicle Maintainer,Maintains,Basic Transit Vehicle,Enterprise,Enterprise
Basic Vehicle Maintainer,Maintains,Basic Vehicle,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Maintainer,Maintains,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
ITS Roadway Equipment Maintainer,Maintains,ITS Roadway Equipment,Enterprise,Enterprise
Personal Information Device Maintainer,Maintains,Personal Information Device,Enterprise,Enterprise
Transit Management Center Maintainer,Maintains,Transit Management Center,Enterprise,Enterprise
Transit Vehicle OBE Maintainer,Maintains,Transit Vehicle OBE,Enterprise,Enterprise
Basic Transit Vehicle Installer,Installs,Basic Transit Vehicle,Enterprise,Enterprise
Basic Vehicle Installer,Installs,Basic Vehicle,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Installer,Installs,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
ITS Roadway Equipment Installer,Installs,ITS Roadway Equipment,Enterprise,Enterprise
Personal Information Device Installer,Installs,Personal Information Device,Enterprise,Enterprise
Transit Management Center Installer,Installs,Transit Management Center,Enterprise,Enterprise
Transit Vehicle OBE Installer,Installs,Transit Vehicle OBE,Enterprise,Enterprise
Basic Transit Vehicle Verifier,Verifies,Basic Transit Vehicle,Enterprise,Enterprise
Basic Vehicle Verifier,Verifies,Basic Vehicle,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Verifier,Verifies,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
ITS Roadway Equipment Verifier,Verifies,ITS Roadway Equipment,Enterprise,Enterprise
Personal Information Device Verifier,Verifies,Personal Information Device,Enterprise,Enterprise
Transit Management Center Verifier,Verifies,Transit Management Center,Enterprise,Enterprise
Transit Vehicle OBE Verifier,Verifies,Transit Vehicle OBE,Enterprise,Enterprise
Basic Transit Vehicle Developer,Develops,Basic Transit Vehicle,Enterprise,Enterprise
Basic Transit Vehicle Developer,Application Interface Specification,Transit Vehicle OBE Developer,Enterprise,Enterprise
Basic Vehicle Developer,Develops,Basic Vehicle,Enterprise,Enterprise
Basic Vehicle Developer,Application Interface Specification,Vehicle Developer,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Developer,Develops,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Developer,Application Interface Specification,ITS Roadway Equipment Developer,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Developer,Application Interface Specification,Vehicle Developer,Enterprise,Enterprise
ITS Roadway Equipment Developer,Develops,ITS Roadway Equipment,Enterprise,Enterprise
ITS Roadway Equipment Developer,Application Interface Specification,Connected Vehicle Roadside Equipment Developer,Enterprise,Enterprise
Personal Information Device Developer,Develops,Personal Information Device,Enterprise,Enterprise
Personal Information Device Developer,Application Interface Specification,Transit Vehicle OBE Developer,Enterprise,Enterprise
Transit Management Center Developer,Develops,Transit Management Center,Enterprise,Enterprise
Transit Management Center Developer,Application Interface Specification,Transit Vehicle OBE Developer,Enterprise,Enterprise
Transit Vehicle OBE Developer,Develops,Transit Vehicle OBE,Enterprise,Enterprise
Transit Vehicle OBE Developer,Application Interface Specification,Connected Vehicle Roadside Equipment Developer,Enterprise,Enterprise
Transit Vehicle OBE Developer,Application Interface Specification,Personal Information Device Developer,Enterprise,Enterprise
Transit Vehicle OBE Developer,Application Interface Specification,Vehicle Developer,Enterprise,Enterprise
ITS Roadway Equipment Manager,Manages,ITS Roadway Equipment,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Manager,Manages,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Personal Information Device Manager,Manages,Personal Information Device,Enterprise,Enterprise
Personal Information Device Manager,System Usage Agreement,Traveler,Enterprise,Enterprise
Transit Management Center Manager,Manages,Transit Management Center,Enterprise,Enterprise
Transit Vehicle OBE Manager,Manages,Transit Vehicle OBE,Enterprise,Enterprise
Transit Vehicle OBE Manager,System Usage Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Basic Transit Vehicle Manager,Manages,Basic Transit Vehicle,Enterprise,Enterprise
Basic Transit Vehicle Manager,System Usage Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Basic Vehicle Manager,Manages,Basic Vehicle,Enterprise,Enterprise
Basic Vehicle Manager,System Usage Agreement,Driver,Enterprise,Enterprise
ITS Roadway Equipment User,Uses,ITS Roadway Equipment,Enterprise,Enterprise
Connected Vehicle Roadside Equipment User,Uses,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Personal Information Device User,Uses,Personal Information Device,Enterprise,Enterprise
Transit Management Center User,Uses,Transit Management Center,Enterprise,Enterprise
Transit Vehicle OBE User,Uses,Transit Vehicle OBE,Enterprise,Enterprise
Basic Transit Vehicle User,Uses,Basic Transit Vehicle,Enterprise,Enterprise
Basic Vehicle User,Uses,Basic Vehicle,Enterprise,Enterprise
Vehicle Manager,System Usage Agreement,Driver,Enterprise,Enterprise
Vehicle Manager,Manages,Vehicle,Enterprise,Enterprise
Vehicle Developer,Application Interface Specification,Basic Vehicle Developer,Enterprise,Enterprise
Vehicle Developer,Application Interface Specification,Transit Vehicle OBE Developer,Enterprise,Enterprise
Vehicle Developer,Develops,Vehicle,Enterprise,Enterprise
Vehicle Owner,Application Usage Agreement,Driver,Enterprise,Enterprise
Vehicle Owner,Vehicle Operating Agreement,Driver,Enterprise,Enterprise
Vehicle Owner,Application Usage Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Vehicle Owner,Vehicle Operating Agreement,Transit Vehicle Operator,Enterprise,Enterprise
Vehicle Owner,Expectation of Data Provision,Basic Vehicle Owner,Enterprise,Enterprise
Vehicle Owner,Expectation of Data Provision,Transit Vehicle OBE Owner,Enterprise,Enterprise
Vehicle Owner,Maintenance Data Exchange Agreement,Basic Vehicle Maintainer,Enterprise,Enterprise
Vehicle Owner,Maintenance Data Exchange Agreement,Transit Vehicle OBE Maintainer,Enterprise,Enterprise
Vehicle Owner,Service Usage Agreement,Transit Vehicle OBE User,Enterprise,Enterprise
Vehicle Owner,Service Usage Agreement,Basic Vehicle User,Enterprise,Enterprise
Vehicle Owner,Owns,Vehicle,Enterprise,Enterprise
Vehicle Owner,Operations Agreement,Vehicle Manager,Enterprise,Enterprise
Vehicle Owner,System Maintenance Agreement,Vehicle Maintainer,Enterprise,Enterprise
Vehicle Owner,Installation Agreement,Vehicle Installer,Enterprise,Enterprise
Vehicle Owner,Verification Agreement,Vehicle Verifier,Enterprise,Enterprise
Vehicle Owner,Acquisition Agreement,Vehicle Supplier,Enterprise,Enterprise
Vehicle Maintainer,Maintains,Vehicle,Enterprise,Enterprise
Vehicle Installer,Installs,Vehicle,Enterprise,Enterprise
Vehicle Verifier,Verifies,Vehicle,Enterprise,Enterprise
Vehicle Supplier,Supplies,Vehicle,Enterprise,Enterprise
Vehicle Supplier,Warranty,Vehicle Owner,Enterprise,Enterprise
Vehicle User,Uses,Vehicle,Enterprise,Enterprise
Basic Vehicle Owner,Owns,Basic Vehicle,Enterprise,Enterprise
Basic Vehicle Owner,Acquisition Agreement,Basic Vehicle Supplier,Enterprise,Enterprise
Basic Vehicle Owner,System Maintenance Agreement,Basic Vehicle Maintainer,Enterprise,Enterprise
Basic Vehicle Owner,Installation Agreement,Basic Vehicle Installer,Enterprise,Enterprise
Basic Vehicle Owner,Verification Agreement,Basic Vehicle Verifier,Enterprise,Enterprise
Basic Vehicle Owner,Operations Agreement,Basic Vehicle Manager,Enterprise,Enterprise
Basic Vehicle Owner,Expectation of Data Provision,Vehicle Owner,Enterprise,Enterprise
Basic Vehicle Owner,Maintenance Data Exchange Agreement,Vehicle Maintainer,Enterprise,Enterprise
Basic Vehicle Owner,Service Usage Agreement,Vehicle User,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Owns,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Information Exchange and Action Agreement,Traffic Management Center Owner,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Information Exchange and Action Agreement,Transportation Information Center Owner,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Acquisition Agreement,Connected Vehicle Roadside Equipment Supplier,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,System Maintenance Agreement,Connected Vehicle Roadside Equipment Maintainer,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Maintenance Data Exchange Agreement,Traffic Management Center Maintainer,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Maintenance Data Exchange Agreement,Transportation Information Center Maintainer,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Installation Agreement,Connected Vehicle Roadside Equipment Installer,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Verification Agreement,Connected Vehicle Roadside Equipment Verifier,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Operations Agreement,Connected Vehicle Roadside Equipment Manager,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Service Usage Agreement,Traffic Management Center User,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Service Usage Agreement,Transportation Information Center User,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Owner,Information Exchange and Action Agreement,Vehicle Owner,Enterprise,Enterprise
